Subject	ISI	Target_Type	Set_Size	ACCURACY	REACTION_TIME
12	0	old	3	1	377
12	0	new	3	1	323
12	0	old	4	1	362
12	0	old	4	1	515
12	0	old	4	1	588
12	0	old	4	1	451
12	0	new	3	1	513
12	0	old	2	1	520
12	0	old	3	1	541
12	0	old	3	1	560
12	0	old	4	1	410
12	0	new	3	0	459
12	0	old	4	1	565
12	0	old	4	1	417
12	0	new	4	1	408
12	0	old	2	1	537
12	0	old	4	1	768
12	0	old	2	1	615
12	0	new	4	1	544
12	0	old	4	1	558
12	0	old	3	1	439
12	0	old	3	1	480
12	0	new	4	1	428
12	0	old	3	1	804
12	0	new	3	1	385
12	0	old	4	1	435
12	0	new	2	1	385
12	0	old	4	0	465
12	0	old	4	1	529
12	0	new	2	1	434
12	0	old	4	1	385
12	0	old	4	1	523
12	0	new	2	1	500
12	0	new	3	1	480
12	0	old	3	1	653
12	0	old	4	1	411
12	0	old	3	1	412
12	0	old	3	1	406
12	0	old	4	0	505
12	0	old	3	1	516
12	0	old	3	1	453
12	0	old	2	1	823
12	0	old	4	1	464
12	0	old	4	1	704
12	0	old	4	1	565
12	0	old	4	1	804
12	200	old	4	1	401
12	200	old	4	1	443
12	200	old	3	1	491
12	200	old	4	1	524
12	200	old	3	1	354
12	200	old	2	1	435
12	200	new	3	1	496
12	200	new	3	1	439
12	200	new	4	1	465
12	200	old	2	1	484
12	200	old	2	1	466
12	200	new	4	1	519
12	200	new	2	1	427
12	200	old	4	1	530
12	200	new	2	1	471
12	200	new	2	1	391
12	200	old	2	1	457
12	200	new	3	1	409
12	200	old	4	1	496
12	200	old	2	1	488
12	200	new	2	1	426
12	200	old	4	1	372
12	200	old	3	1	411
12	200	old	4	1	431
12	200	new	4	1	422
12	200	old	3	1	395
12	200	old	4	1	415
12	200	old	4	1	484
12	200	old	3	1	600
12	200	new	4	1	460
12	200	old	4	1	410
12	200	new	4	1	610
12	200	old	2	1	389
12	200	old	2	1	600
12	200	old	3	1	395
12	200	new	2	1	378
12	200	new	3	1	393
12	200	old	3	1	455
12	200	new	2	1	373
12	200	new	2	1	350
12	200	old	4	1	409
12	200	old	3	1	366
12	200	new	3	1	453
12	200	old	4	1	338
12	200	old	3	1	420
12	200	new	3	0	449
12	200	new	4	1	496
12	200	old	3	1	610
12	200	new	3	1	438
12	200	old	3	1	565
12	200	old	4	1	666
12	200	old	3	1	360
12	200	old	4	1	467
12	200	old	4	1	448
12	200	old	4	1	440
12	200	old	3	1	383
12	200	new	3	1	385
12	200	old	3	1	493
12	200	old	4	1	289
12	200	old	4	1	459
12	200	old	4	1	316
12	200	old	2	1	423
12	200	old	3	1	352
12	200	new	4	1	362
12	200	new	4	1	577
12	200	old	4	0	399
12	200	new	4	1	477
12	200	old	3	1	380
12	200	old	4	1	443
12	200	old	4	1	318
12	200	old	3	1	380
12	200	new	4	1	349
12	200	new	3	1	331
12	200	new	3	1	367
12	200	old	4	1	490
12	200	old	2	1	638
12	200	old	4	1	954
12	200	old	4	1	456
12	200	new	2	1	574
12	200	old	4	1	437
12	200	old	4	0	490
12	200	old	4	1	555
12	200	old	2	1	369
12	200	old	3	1	493
12	200	old	4	1	455
12	200	new	2	1	463
12	200	old	3	1	531
12	200	old	4	1	428
12	200	new	2	1	609
12	200	old	3	1	344
12	0	old	3	1	477
12	0	old	4	1	455
12	0	old	3	1	600
12	0	old	4	1	400
12	0	old	4	1	629
12	0	old	3	1	473
12	0	old	3	1	481
12	0	old	3	1	510
12	0	old	4	1	607
12	0	old	4	1	436
12	0	old	3	1	628
12	0	old	4	1	496
12	0	old	4	1	463
12	0	old	4	1	574
12	0	old	3	1	406
12	0	old	2	1	537
12	0	new	3	1	620
12	0	new	3	1	429
12	0	old	4	1	631
12	0	old	2	1	468
12	0	old	4	1	497
12	0	new	2	1	412
12	0	old	2	0	473
12	0	old	3	1	439
12	0	new	3	1	369
12	0	new	4	1	356
12	0	new	2	1	541
12	0	new	4	1	521
12	0	old	4	1	577
12	0	new	4	1	402
12	0	new	2	1	366
12	0	new	4	1	414
12	0	new	2	1	345
12	0	old	3	1	463
12	0	old	4	1	568
12	0	new	2	1	485
12	0	new	2	1	453
12	0	old	2	1	494
12	0	old	4	0	435
12	0	old	4	1	512
12	0	old	4	1	747
12	0	old	2	1	490
12	0	old	4	1	778
12	0	new	4	1	497
12	0	old	3	1	458
12	0	old	4	1	507
12	0	old	4	1	590
12	0	old	2	1	454
12	0	old	4	1	439
12	0	old	4	1	472
12	0	old	3	1	478
12	0	old	4	1	409
12	0	new	3	1	422
12	0	old	3	1	533
12	0	new	3	1	369
12	0	new	2	1	398
12	0	old	4	1	490
12	0	new	3	1	373
12	0	old	4	1	396
12	0	old	4	1	523
12	0	old	4	1	605
12	0	new	4	1	439
12	0	old	3	1	507
12	0	old	3	1	449
12	0	old	4	1	678
12	0	old	3	1	520
12	0	old	2	1	625
12	0	new	2	1	406
12	0	new	2	1	413
12	0	new	3	1	412
12	0	new	2	1	566
12	0	old	2	1	413
12	0	new	3	1	437
12	0	new	4	1	503
12	0	old	3	1	386
12	0	old	3	1	582
12	0	new	4	1	377
12	0	new	3	1	357
12	0	old	3	1	502
12	0	old	4	1	530
12	0	old	3	1	385
12	0	old	3	0	386
12	0	old	2	1	425
12	0	old	4	1	671
12	0	old	2	1	673
12	0	new	3	1	505
12	0	new	4	1	710
12	0	new	4	1	500
12	0	old	4	1	508
12	0	old	4	1	480
13	0	old	3	0	344
13	0	old	4	1	452
13	0	old	3	1	451
13	0	old	4	1	379
13	0	new	2	1	411
13	0	new	2	0	367
13	0	old	4	1	438
13	0	old	4	1	543
13	0	new	3	1	356
13	0	new	3	1	413
13	0	old	4	1	398
13	0	new	2	0	347
13	0	old	2	1	399
13	0	old	4	0	371
13	0	old	3	1	509
13	0	old	4	1	594
13	0	new	2	1	356
13	0	old	3	1	499
13	0	old	3	1	354
13	0	old	2	1	478
13	0	new	2	1	342
13	0	old	2	1	561
13	0	old	2	1	488
13	0	old	4	1	432
13	0	old	4	1	376
13	0	old	4	1	513
13	0	old	3	1	437
13	0	old	3	1	563
13	0	new	2	1	423
13	0	old	3	1	570
13	0	new	3	1	389
13	0	new	2	1	385
13	0	old	3	1	518
13	0	old	4	1	488
13	0	old	4	1	451
13	0	new	4	1	368
13	0	old	4	1	398
13	0	old	4	1	531
13	0	new	4	1	376
13	0	old	2	1	458
13	0	old	4	1	425
13	0	new	2	1	432
13	0	new	3	1	461
13	0	old	4	1	534
13	0	old	4	1	385
13	0	old	4	1	377
13	0	old	3	1	419
13	0	new	4	1	381
13	0	old	3	1	628
13	0	old	4	0	419
13	0	old	4	1	513
13	0	old	2	1	442
13	0	old	4	0	434
13	0	old	3	1	541
13	0	old	2	1	467
13	0	old	3	1	532
13	0	new	4	1	414
13	0	old	4	1	549
13	0	new	4	1	407
13	0	new	3	1	438
13	0	old	3	1	812
13	0	new	4	1	426
13	0	old	3	1	414
13	0	new	3	1	392
13	0	old	3	1	485
13	0	new	3	1	491
13	0	new	4	1	381
13	0	old	2	1	485
13	0	new	4	1	350
13	0	new	3	1	435
13	0	old	4	1	555
13	0	new	3	1	388
13	0	old	4	0	400
13	0	new	3	1	435
13	0	old	4	1	431
13	0	old	4	1	482
13	0	old	4	1	620
13	0	new	2	1	381
13	0	new	4	1	354
13	0	new	2	1	407
13	0	old	3	1	409
13	0	old	3	1	442
13	0	old	2	1	507
13	0	old	4	1	489
13	0	old	2	1	486
13	0	old	3	1	580
13	0	old	4	1	434
13	0	new	4	1	394
13	0	old	4	1	411
13	0	old	3	1	572
13	200	new	4	1	351
13	200	new	3	1	429
13	200	old	3	1	466
13	200	old	2	1	474
13	200	old	3	1	545
13	200	old	2	0	309
13	200	old	4	1	439
13	200	old	4	1	474
13	200	new	3	1	394
13	200	old	2	1	486
13	200	old	3	1	479
13	200	new	2	1	383
13	200	old	3	1	360
13	200	old	3	1	364
13	200	new	3	1	396
13	200	new	4	1	385
13	200	old	4	1	458
13	200	new	4	1	461
13	200	new	2	1	512
13	200	old	3	1	359
13	200	old	4	1	451
13	200	old	3	1	399
13	200	new	4	1	384
13	200	old	3	1	473
13	200	old	3	1	365
13	200	old	2	1	378
13	200	new	2	1	435
13	200	new	2	1	379
13	200	new	2	1	427
13	200	old	2	1	407
13	200	old	4	1	375
13	200	old	4	1	394
13	200	new	3	1	445
13	200	old	4	1	404
13	200	old	2	1	360
13	200	old	3	1	516
13	200	new	3	1	353
13	200	old	2	1	419
13	200	old	3	1	318
13	200	old	4	1	625
13	200	old	4	1	431
13	200	new	2	1	386
13	200	old	4	1	432
13	200	old	3	1	493
13	200	new	3	1	633
13	200	old	4	0	395
13	200	new	4	1	394
13	200	old	2	1	620
13	200	new	2	1	379
13	200	old	4	1	461
13	200	old	4	1	390
13	200	old	2	1	385
13	200	old	4	1	398
13	200	new	4	1	478
13	200	old	4	1	491
13	200	old	4	1	435
13	200	old	3	1	400
13	200	old	4	1	514
13	200	old	4	1	541
13	200	old	4	1	426
13	200	new	4	1	400
13	200	old	3	1	450
13	200	old	4	1	475
13	200	new	4	1	466
13	200	old	4	1	421
13	200	new	4	1	461
13	200	new	3	1	434
13	200	new	2	1	382
13	200	old	4	1	364
13	200	old	4	0	504
13	200	old	4	1	491
13	200	old	4	1	424
13	200	new	4	1	478
13	200	new	3	1	430
13	200	new	2	1	434
13	200	old	3	1	503
13	200	new	2	1	449
13	200	old	3	1	486
13	200	old	4	1	476
13	200	old	3	1	421
13	200	new	3	1	474
13	200	old	4	1	465
13	200	new	3	1	445
13	200	old	2	1	419
13	200	old	3	1	443
13	200	old	4	1	473
13	200	old	3	1	430
13	200	old	4	1	435
13	200	old	4	1	414
13	200	old	3	1	568
13	0	old	2	1	436
13	0	old	4	1	475
13	0	old	2	1	446
13	0	new	4	1	489
13	0	new	2	1	444
13	0	old	3	1	463
13	0	old	2	1	483
13	0	old	4	1	546
13	0	old	3	1	553
13	0	old	3	1	488
13	0	new	2	1	460
13	0	old	3	1	491
13	0	new	4	1	453
13	0	old	3	1	498
13	0	new	4	1	524
13	0	old	2	1	529
13	0	old	2	1	639
13	0	old	2	1	437
13	0	old	3	1	439
13	0	old	4	1	443
13	0	new	4	1	411
13	0	old	4	1	409
13	0	old	3	1	447
13	0	old	3	1	417
13	0	old	3	1	504
13	0	old	2	1	434
13	0	old	4	1	537
13	0	old	4	1	418
13	0	old	4	1	501
13	0	new	2	1	479
13	0	old	4	1	526
13	0	old	4	1	506
13	0	old	3	1	480
13	0	new	4	1	429
13	0	old	4	1	421
13	0	new	3	1	510
13	0	old	3	1	493
13	0	old	3	1	401
13	0	old	4	1	527
13	0	old	4	1	481
13	0	old	3	1	435
13	0	old	4	1	536
13	0	old	3	1	434
13	0	old	4	1	521
13	0	new	3	1	430
13	0	old	4	1	462
13	0	old	3	1	423
13	0	old	4	1	413
13	0	new	2	1	435
13	0	old	2	1	477
13	0	old	4	1	646
13	0	new	2	1	403
13	0	old	3	1	572
13	0	new	4	1	458
13	0	old	4	1	531
13	0	old	2	1	672
13	0	old	3	1	399
13	0	new	3	1	409
13	0	new	3	1	455
13	0	old	2	1	404
13	0	old	4	1	422
13	0	new	4	1	407
13	0	new	3	1	449
13	0	new	4	1	439
13	0	new	4	1	477
13	0	new	2	1	450
13	0	new	3	1	429
13	0	old	4	1	554
13	0	new	3	1	390
13	0	new	4	1	646
13	0	old	4	1	457
13	0	new	3	1	443
13	0	new	3	1	423
13	0	old	4	1	409
13	0	new	2	1	430
13	0	old	4	1	416
13	0	new	3	1	380
13	0	old	4	1	452
13	0	old	3	1	436
13	0	old	4	1	432
13	0	old	3	1	564
13	0	old	3	1	498
13	0	old	4	1	414
13	0	old	4	1	471
13	0	new	2	1	381
13	0	new	2	1	395
13	0	old	4	1	568
13	0	new	2	1	388
13	0	old	4	1	458
13	0	old	4	1	457
13	200	old	3	1	481
13	200	old	4	1	377
13	200	old	2	1	448
13	200	old	3	1	392
13	200	old	2	1	426
13	200	new	3	1	448
13	200	old	4	1	412
13	200	old	3	1	451
13	200	old	4	1	512
13	200	old	2	1	526
13	200	old	4	1	510
13	200	old	3	1	450
13	200	old	4	1	416
13	200	old	4	1	355
13	200	old	2	1	392
13	200	new	2	1	386
13	200	old	3	1	510
13	200	old	4	1	358
13	200	old	4	1	392
13	200	old	4	1	427
13	200	new	4	1	468
13	200	old	4	1	452
13	200	new	2	1	340
13	200	old	4	1	459
13	200	old	4	1	445
13	200	new	2	1	395
13	200	old	3	1	399
13	200	new	4	1	406
13	200	old	4	0	348
13	200	new	4	1	374
13	200	old	4	1	453
13	200	new	3	1	444
13	200	new	3	1	439
13	200	old	4	1	495
13	200	old	3	1	446
13	200	old	3	1	543
13	200	new	4	1	501
13	200	old	4	1	432
13	200	new	3	1	515
13	200	new	4	1	531
13	200	old	3	1	460
13	200	new	3	1	598
13	200	old	2	1	422
13	200	new	3	1	519
13	200	old	3	1	425
13	200	new	4	1	479
13	200	old	4	1	441
13	200	new	3	1	466
13	200	old	3	1	387
13	200	old	4	1	417
13	200	old	4	1	475
13	200	old	4	1	490
13	200	old	3	1	476
13	200	old	4	1	418
13	200	new	3	1	406
13	200	old	2	1	422
13	200	old	4	1	479
13	200	new	4	1	403
13	200	old	3	1	532
13	200	old	4	1	523
13	200	new	3	1	433
13	200	old	2	1	450
13	200	new	2	1	440
13	200	old	3	1	563
13	200	new	4	1	444
13	200	old	3	1	401
13	200	old	4	1	525
13	200	old	2	1	499
13	200	new	3	1	463
13	200	old	4	1	551
13	200	new	2	1	450
13	200	old	4	1	425
13	200	new	2	1	539
13	200	old	2	1	580
13	200	new	4	1	491
13	200	old	4	1	474
13	200	new	4	1	576
13	200	old	4	1	542
13	200	old	3	1	385
13	200	old	4	1	447
13	200	old	4	1	473
13	200	old	3	1	420
13	200	new	2	1	490
13	200	old	3	1	619
13	200	new	2	1	1047
13	200	old	3	1	498
13	200	new	2	1	464
13	200	old	3	1	536
13	200	new	2	1	416
13	200	old	2	1	347
14	200	old	4	1	542
14	200	new	2	1	384
14	200	old	4	1	605
14	200	old	2	0	408
14	200	old	4	1	589
14	200	new	4	1	515
14	200	old	4	1	849
14	200	old	4	1	658
14	200	old	3	1	602
14	200	new	4	1	627
14	200	old	2	1	508
14	200	new	3	1	508
14	200	new	4	1	546
14	200	new	3	1	570
14	200	old	4	1	700
14	200	old	4	1	536
14	200	new	4	1	683
14	200	new	2	1	567
14	200	old	3	1	573
14	200	new	3	1	568
14	200	new	3	1	648
14	200	old	4	1	897
14	200	old	4	1	635
14	200	new	3	1	619
14	200	old	4	1	465
14	200	new	3	1	452
14	200	new	4	1	413
14	200	old	4	1	691
14	200	old	4	1	619
14	200	new	2	1	398
14	200	new	4	1	598
14	200	old	2	1	550
14	200	new	2	1	393
14	200	old	4	1	1170
14	200	old	3	1	753
14	200	old	3	1	1333
14	200	old	4	1	478
14	200	old	3	1	415
14	200	old	4	1	398
14	200	old	4	1	570
14	200	new	2	1	619
14	200	old	2	1	489
14	200	new	4	1	376
14	200	old	4	1	676
14	200	old	2	1	488
14	200	old	4	1	536
14	200	old	4	1	556
14	200	old	4	1	632
14	200	new	3	1	495
14	200	new	2	1	524
14	200	new	3	1	578
14	200	old	4	1	540
14	200	old	3	1	502
14	200	old	2	1	416
14	200	old	4	1	414
14	200	old	3	1	582
14	200	old	3	1	599
14	200	old	3	1	588
14	200	old	3	1	727
14	200	new	4	1	579
14	200	new	2	1	710
14	200	old	4	1	739
14	200	old	4	1	647
14	200	old	4	1	587
14	200	old	2	1	671
14	200	old	2	1	589
14	200	old	3	1	480
14	200	old	3	1	513
14	200	new	2	1	582
14	200	old	3	1	649
14	200	old	3	1	443
14	200	new	2	1	524
14	200	old	3	1	635
14	200	new	4	1	572
14	200	new	2	1	504
14	200	old	4	1	547
14	200	old	2	1	597
14	200	old	4	1	660
14	200	new	4	1	1163
14	200	old	4	1	347
14	200	old	3	1	560
14	200	old	3	1	709
14	200	new	3	1	600
14	200	old	3	1	502
14	200	new	3	1	801
14	200	old	2	1	545
14	200	old	4	1	510
14	200	old	3	1	563
14	200	old	4	1	568
14	200	old	3	1	585
14	0	old	4	1	620
14	0	new	3	1	513
14	0	old	3	1	532
14	0	old	3	1	639
14	0	new	2	1	487
14	0	new	4	1	450
14	0	new	3	1	514
14	0	old	4	1	529
14	0	old	4	1	567
14	0	old	4	1	496
14	0	old	3	1	702
14	0	old	4	1	464
14	0	new	3	1	822
14	0	old	4	1	524
14	0	old	2	1	621
14	0	old	4	1	717
14	0	old	4	1	590
14	0	old	4	1	710
14	0	old	4	1	645
14	0	old	3	1	843
14	0	old	4	1	743
14	0	old	2	1	687
14	0	old	4	1	495
14	0	old	4	1	551
14	0	new	2	1	569
14	0	old	2	1	636
14	0	old	4	1	679
14	0	new	2	1	424
14	0	new	3	1	510
14	0	old	3	1	624
14	0	old	2	1	629
14	0	new	2	1	528
14	0	old	3	1	539
14	0	old	4	1	576
14	0	old	3	1	612
14	0	new	4	1	568
14	0	old	4	1	583
14	0	old	4	1	585
14	0	new	3	1	530
14	0	old	4	1	564
14	0	new	4	1	639
14	0	new	4	1	427
14	0	new	3	1	656
14	0	old	2	1	666
14	0	new	3	1	526
14	0	new	2	1	665
14	0	old	2	1	664
14	0	old	3	1	477
14	0	new	4	1	657
14	0	old	3	1	643
14	0	new	3	1	731
14	0	old	2	1	752
14	0	old	3	1	555
14	0	old	4	1	843
14	0	new	4	1	457
14	0	old	3	1	626
14	0	old	4	1	598
14	0	old	4	1	627
14	0	new	2	1	549
14	0	old	2	1	504
14	0	old	3	1	532
14	0	old	3	1	631
14	0	old	3	1	525
14	0	old	3	1	571
14	0	old	2	1	443
14	0	new	2	1	611
14	0	new	2	1	423
14	0	new	2	1	587
14	0	new	4	1	545
14	0	old	4	1	681
14	0	new	3	1	616
14	0	old	4	1	631
14	0	new	4	1	916
14	0	old	4	1	795
14	0	new	4	1	887
14	0	new	2	1	789
14	0	old	3	1	446
14	0	old	4	1	535
14	0	new	3	1	523
14	0	old	4	1	604
14	0	old	4	1	743
14	0	old	4	1	684
14	0	old	4	1	593
14	0	old	4	1	586
14	0	old	3	1	508
14	0	old	3	1	640
14	0	old	2	1	645
14	0	old	3	1	940
14	0	new	4	1	530
14	0	old	3	1	543
14	200	old	3	1	535
14	200	old	3	1	608
14	200	new	4	1	661
14	200	new	3	1	468
14	200	old	4	1	368
14	200	old	3	1	482
14	200	old	4	1	455
14	200	old	4	1	580
14	200	old	4	1	464
14	200	new	2	1	523
14	200	old	4	1	517
14	200	new	3	1	519
14	200	old	4	1	370
14	200	old	4	1	360
14	200	new	4	1	343
14	200	old	2	1	386
14	200	old	4	1	379
14	200	old	4	1	671
14	200	old	2	1	441
14	200	old	4	1	422
14	200	new	4	1	472
14	200	new	4	1	497
14	200	old	4	1	561
14	200	old	2	1	605
14	200	new	2	1	458
14	200	new	4	1	543
14	200	old	3	1	560
14	200	new	3	1	645
14	200	old	4	1	607
14	200	new	3	1	785
14	200	new	3	1	553
14	200	old	4	1	538
14	200	old	2	1	534
14	200	old	3	1	864
14	200	new	3	1	628
14	200	old	4	1	483
14	200	old	3	1	474
14	200	old	2	1	465
14	200	old	3	1	424
14	200	old	3	1	482
14	200	old	4	1	442
14	200	old	4	1	461
14	200	old	3	1	467
14	200	old	3	1	646
14	200	new	2	1	519
14	200	new	2	1	621
14	200	old	3	1	765
14	200	old	3	1	418
14	200	old	3	1	372
14	200	old	3	1	724
14	200	old	3	1	642
14	200	new	2	1	423
14	200	old	3	0	897
14	200	old	2	1	422
14	200	old	4	1	733
14	200	new	2	1	559
14	200	old	3	1	578
14	200	old	2	1	655
14	200	new	2	1	532
14	200	new	4	1	632
14	200	old	2	1	627
14	200	old	4	1	628
14	200	new	4	1	546
14	200	new	4	1	948
14	200	new	3	1	417
14	200	old	4	1	762
14	200	new	2	1	776
14	200	old	3	1	505
14	200	new	2	1	796
14	200	old	2	1	612
14	200	old	4	1	583
14	200	old	4	1	942
14	200	old	3	1	570
14	200	old	4	1	430
14	200	old	4	1	558
14	200	old	4	1	639
14	200	old	4	1	611
14	200	new	3	1	596
14	200	new	3	1	478
14	200	old	4	1	867
14	200	new	2	1	658
14	200	new	3	1	812
14	200	new	4	1	463
14	200	old	4	1	613
14	200	old	2	1	803
14	200	old	3	1	976
14	200	old	4	1	760
14	200	old	4	1	745
14	200	new	4	1	755
14	200	old	4	1	587
14	0	old	3	1	512
14	0	old	4	1	642
14	0	new	2	1	310
14	0	old	3	1	570
14	0	old	4	1	689
14	0	new	3	1	392
14	0	new	4	1	582
14	0	old	2	1	644
14	0	old	2	1	875
14	0	new	2	1	488
14	0	old	4	1	662
14	0	new	3	1	605
14	0	old	3	0	459
14	0	old	4	1	635
14	0	old	4	1	1049
14	0	old	3	1	693
14	0	old	4	1	792
14	0	new	2	1	525
14	0	new	3	1	963
14	0	old	4	1	472
14	0	old	3	1	641
14	0	old	2	1	564
14	0	old	4	1	615
14	0	new	2	1	344
14	0	new	4	1	493
14	0	new	2	1	669
14	0	old	3	1	509
14	0	old	4	1	566
14	0	old	2	1	560
14	0	old	4	1	885
14	0	old	3	1	621
14	0	old	3	1	914
14	0	old	4	1	631
14	0	new	4	1	658
14	0	old	3	1	886
14	0	new	3	1	580
14	0	new	3	1	996
14	0	old	4	1	713
14	0	old	3	1	1604
14	0	old	4	1	595
14	0	old	3	1	659
14	0	new	3	1	415
14	0	new	3	1	478
14	0	new	2	1	662
14	0	new	4	1	1056
14	0	old	2	1	775
14	0	old	4	1	845
14	0	old	4	1	561
14	0	new	2	1	663
14	0	old	2	1	588
14	0	old	2	1	729
14	0	old	4	1	629
14	0	new	4	1	438
14	0	new	2	1	506
14	0	new	2	1	479
14	0	old	3	1	499
14	0	old	3	1	634
14	0	old	3	1	563
14	0	old	4	1	762
14	0	old	4	1	410
14	0	old	3	1	776
14	0	new	3	1	832
14	0	old	4	1	551
14	0	old	3	1	726
14	0	old	3	1	832
14	0	new	4	1	424
14	0	old	3	1	731
14	0	old	2	1	547
14	0	old	4	1	464
14	0	old	4	1	575
14	0	old	4	1	545
14	0	old	4	0	498
14	0	new	3	1	672
14	0	old	4	1	728
14	0	old	4	1	625
14	0	new	4	1	873
14	0	old	2	1	811
14	0	old	4	1	870
14	0	new	2	1	945
14	0	old	3	1	657
14	0	new	4	1	923
14	0	old	4	1	747
14	0	new	3	1	575
14	0	old	4	1	651
14	0	old	3	1	516
14	0	new	4	1	467
14	0	new	4	1	451
14	0	old	4	1	723
14	0	old	4	1	777
14	0	old	2	1	650
15	0	old	3	1	712
15	0	old	3	1	466
15	0	old	4	1	457
15	0	new	3	1	343
15	0	old	4	1	573
15	0	old	4	0	459
15	0	new	3	1	409
15	0	old	4	1	622
15	0	new	2	1	407
15	0	old	4	1	464
15	0	old	2	0	469
15	0	old	2	1	442
15	0	new	3	1	435
15	0	old	4	1	548
15	0	old	2	0	403
15	0	old	3	1	417
15	0	old	3	1	456
15	0	new	4	1	489
15	0	new	3	1	438
15	0	old	4	1	714
15	0	old	3	1	446
15	0	old	2	1	379
15	0	old	4	1	549
15	0	new	3	1	501
15	0	old	4	1	463
15	0	new	3	1	349
15	0	new	4	1	409
15	0	new	3	1	456
15	0	new	2	1	357
15	0	new	2	1	550
15	0	old	4	1	492
15	0	new	4	1	406
15	0	new	4	1	387
15	0	old	2	1	392
15	0	old	4	1	502
15	0	old	2	1	618
15	0	old	3	1	495
15	0	new	4	1	437
15	0	old	4	1	499
15	0	new	3	1	550
15	0	old	3	1	530
15	0	old	4	1	482
15	0	old	4	1	457
15	0	new	4	1	410
15	0	old	4	1	408
15	0	old	4	1	435
15	0	new	3	1	340
15	0	old	3	1	329
15	0	old	2	1	489
15	0	old	4	1	450
15	0	old	4	1	484
15	0	old	4	1	563
15	0	new	2	1	415
15	0	old	4	1	390
15	0	new	4	1	318
15	0	old	4	1	407
15	0	new	2	1	430
15	0	old	3	0	372
15	0	new	2	1	446
15	0	old	4	1	461
15	0	old	3	1	447
15	0	old	3	1	454
15	0	old	2	1	452
15	0	old	2	1	486
15	0	old	3	1	544
15	0	old	3	1	398
15	0	old	3	1	400
15	0	new	2	1	328
15	0	old	4	1	611
15	0	new	2	1	387
15	0	old	4	1	387
15	0	old	4	1	400
15	0	old	3	1	486
15	0	old	3	1	466
15	0	old	4	1	414
15	0	new	2	1	350
15	0	old	3	1	513
15	0	old	3	1	404
15	0	new	3	1	325
15	0	old	4	1	534
15	0	new	2	1	328
15	0	old	4	1	421
15	0	old	4	1	680
15	0	old	3	1	437
15	0	old	2	1	398
15	0	old	4	1	477
15	0	new	4	1	604
15	0	new	4	1	350
15	0	old	3	1	472
15	0	new	4	1	420
15	200	old	4	1	352
15	200	old	3	1	409
15	200	new	2	1	319
15	200	new	4	1	292
15	200	old	4	1	325
15	200	old	2	0	313
15	200	new	4	1	559
15	200	old	3	1	481
15	200	old	3	1	675
15	200	old	4	1	558
15	200	old	4	1	429
15	200	old	4	1	588
15	200	new	2	1	393
15	200	old	3	1	493
15	200	old	3	1	406
15	200	new	3	1	425
15	200	new	2	1	412
15	200	old	4	1	444
15	200	new	2	1	318
15	200	new	2	1	476
15	200	old	4	1	367
15	200	old	3	1	350
15	200	new	4	1	596
15	200	old	4	1	374
15	200	old	3	1	365
15	200	old	4	1	341
15	200	old	2	1	432
15	200	new	4	1	676
15	200	old	4	1	484
15	200	old	4	1	445
15	200	old	3	1	329
15	200	new	4	1	334
15	200	old	2	1	328
15	200	old	2	1	361
15	200	new	2	1	350
15	200	old	2	1	322
15	200	new	3	1	322
15	200	old	4	1	332
15	200	old	4	1	469
15	200	old	4	1	342
15	200	old	2	1	475
15	200	new	4	1	374
15	200	old	3	1	329
15	200	new	3	0	418
15	200	old	4	1	457
15	200	old	3	1	478
15	200	old	4	1	417
15	200	old	3	1	352
15	200	old	4	1	358
15	200	old	3	1	506
15	200	old	2	1	417
15	200	new	3	1	451
15	200	new	4	1	467
15	200	new	3	1	444
15	200	old	3	1	499
15	200	old	4	1	409
15	200	old	4	1	487
15	200	new	3	1	480
15	200	old	4	1	380
15	200	new	2	1	416
15	200	new	4	1	375
15	200	new	2	1	347
15	200	new	2	1	702
15	200	old	3	1	507
15	200	new	3	1	359
15	200	old	3	1	461
15	200	old	4	1	379
15	200	new	3	1	506
15	200	old	3	1	402
15	200	old	4	1	367
15	200	old	4	1	342
15	200	new	3	1	476
15	200	old	4	1	459
15	200	old	4	1	331
15	200	new	3	1	387
15	200	old	3	1	430
15	200	old	4	1	498
15	200	old	3	1	397
15	200	old	3	1	380
15	200	old	2	1	451
15	200	old	4	1	359
15	200	old	4	1	493
15	200	old	4	1	498
15	200	new	2	1	440
15	200	old	3	1	329
15	200	old	2	1	465
15	200	new	4	1	496
15	200	new	4	1	526
15	200	old	2	1	454
15	200	old	4	1	476
15	0	old	3	1	676
15	0	old	4	1	442
15	0	old	4	0	365
15	0	old	4	1	430
15	0	old	4	1	348
15	0	new	4	1	494
15	0	new	2	1	369
15	0	new	3	1	406
15	0	new	2	1	451
15	0	new	3	1	365
15	0	old	3	1	446
15	0	old	4	0	381
15	0	new	3	1	389
15	0	old	4	1	601
15	0	new	4	1	402
15	0	old	3	0	439
15	0	new	4	1	426
15	0	old	2	1	463
15	0	old	3	1	402
15	0	new	2	1	364
15	0	old	3	1	437
15	0	new	3	1	423
15	0	new	3	1	526
15	0	new	2	1	415
15	0	old	3	1	456
15	0	old	2	1	393
15	0	old	3	1	402
15	0	old	4	1	545
15	0	old	3	1	457
15	0	old	4	1	422
15	0	old	4	1	489
15	0	old	3	1	372
15	0	old	2	1	442
15	0	old	4	1	792
15	0	old	2	1	437
15	0	old	4	1	433
15	0	old	4	1	472
